verse_id	version
11022044	KJV
11022050	KJV
12001001	KJV
12001002	KJV
12001004	KJV
12001008	KJV
12001012	KJV
12001016	KJV
12002001	KJV
12002008	KJV
12002014	KJV
12002018	KJV
12002022	KJV
12003001	KJV
12003003	KJV
12003012	KJV
12003020	KJV
12004001	KJV
12004007	KJV
12004017	KJV
12004025	KJV
12004031	KJV
12004037	KJV
12004041	KJV
12005001	KJV
12005007	KJV
12005014	KJV
12005019	KJV
12006001	KJV
12006007	KJV
12006013	KJV
12006019	KJV
12006023	KJV
12006031	KJV
12007002	KJV
12007008	KJV
12007015	KJV
12008001	KJV
12008006	KJV
12008015	KJV
12008019	KJV
12008024	KJV
12009001	KJV
12009010	KJV
12009013	KJV
12009016	KJV
12009020	KJV
12009026	KJV
12009028	KJV
12009029	KJV
12010001	KJV
12010007	KJV
12010011	KJV
12010014	KJV
12010017	KJV
12010024	KJV
12010028	KJV
12010031	KJV
12011001	KJV
12011003	KJV
12011009	KJV
12011012	KJV
12011016	KJV
12012001	KJV
12012003	KJV
12012008	KJV
12012016	KJV
12012018	KJV
12013001	KJV
12013009	KJV
12013013	KJV
12013019	KJV
12013021	KJV
12014001	KJV
12014004	KJV
12014007	KJV
12014010	KJV
12014014	KJV
12014016	KJV
12014022	KJV
12014027	KJV
12015001	KJV
12015007	KJV
12015012	KJV
12015016	KJV
12015022	KJV
12015026	KJV
12015031	KJV
12016001	KJV
12016004	KJV
12016006	KJV
12016009	KJV
12016016	KJV
12017001	KJV
12017006	KJV
12017018	KJV
12017023	KJV
12017026	KJV
12017033	KJV
12018001	KJV
12018008	KJV
12018012	KJV
12018018	KJV
12018025	KJV
12018035	KJV
12019001	KJV
12019004	KJV
12019007	KJV
12019013	KJV
12019019	KJV
12019024	KJV
12019028	KJV
12019034	KJV
12020001	KJV
12020007	KJV
12020011	KJV
12020013	KJV
12020015	KJV
12020019	KJV
12021001	KJV
12021009	KJV
12021015	KJV
12021018	KJV
12022001	KJV
12022002	KJV
12022007	KJV
12022013	KJV
12023001	KJV
12023003	KJV
12023014	KJV
12023016	KJV
12023020	KJV
12023023	KJV
12023025	KJV
12023027	KJV
12023030	KJV
12023035	KJV
12024001	KJV
12024007	KJV
12024009	KJV
12024017	KJV
12025001	KJV
12025007	KJV
12025012	KJV
12025017	KJV
12025021	KJV
12025026	KJV
13001001	KJV
13001004	KJV
13001007	KJV
13001016	KJV
13001027	KJV
13001031	KJV
13001033	KJV
13001034	KJV
13001037	KJV
13001042	KJV
13001051	KJV
13002001	KJV
13002002	KJV
13002004	KJV
13002008	KJV
13002017	KJV
13002020	KJV
13002024	KJV
13002041	KJV
13002049	KJV
13003001	KJV
13003009	KJV
13004001	KJV
13004008	KJV
13004010	KJV
13004023	KJV
13004038	KJV
13005001	KJV
13005010	KJV
13005017	KJV
13005022	KJV
13005024	KJV
13006001	KJV
13006015	KJV
13006030	KJV
13006048	KJV
13006053	KJV
13006060	KJV
13006065	KJV
13006070	KJV
13006076	KJV
13007001	KJV
13007005	KJV
13007012	KJV
13007013	KJV
13007019	KJV
13007027	KJV
13007029	KJV
13008001	KJV
13008028	KJV
13008032	KJV
13009001	KJV
13009009	KJV
13009013	KJV
13009016	KJV
13009027	KJV
13009034	KJV
13010001	KJV
13010006	KJV
13010012	KJV
13011001	KJV
13011003	KJV
13011009	KJV
13011014	KJV
13011019	KJV
13011021	KJV
13011025	KJV
13012001	KJV
13012007	KJV
13012015	KJV
13012018	KJV
13012022	KJV
13012037	KJV
13013001	KJV
13013008	KJV
13014001	KJV
13014002	KJV
13014007	KJV
13014012	KJV
13015001	KJV
13015015	KJV
13015024	KJV
13015028	KJV
13016001	KJV
13016003	KJV
13016006	KJV
13016036	KJV
13017001	KJV
13017002	KJV
13017015	KJV
13018001	KJV
13018002	KJV
13018004	KJV
13018008	KJV
13018011	KJV
13018013	KJV
13019001	KJV
13019005	KJV
13019009	KJV
13019015	KJV
13020001	KJV
13020003	KJV
13021001	KJV
13021008	KJV
13021017	KJV
13021027	KJV
13022001	KJV
13022001	KJV
13022005	KJV
13022016	KJV
13023001	KJV
13023001	KJV
13023006	KJV
13023011	KJV
13023020	KJV
13023023	KJV
13024001	KJV
13024019	KJV
13025001	KJV
13025008	KJV
13026001	KJV
13026011	KJV
13026019	KJV
13026028	KJV
13027001	KJV
13027015	KJV
13027024	KJV
13027031	KJV
13028001	KJV
13028008	KJV
13028010	KJV
13028019	KJV
13029001	KJV
13029005	KJV
13029009	KJV
13029019	KJV
13029022	KJV
13029025	KJV
14001001	KJV
14001006	KJV
14001013	KJV
14002001	KJV
14002002	KJV
14002010	KJV
14002016	KJV
14003001	KJV
14003002	KJV
14003007	KJV
14003009	KJV
14003014	KJV
14004001	KJV
14004001	KJV
14004006	KJV
14004011	KJV
14004017	KJV
14005001	KJV
14005001	KJV
14005010	KJV
14006001	KJV
14006003	KJV
14006011	KJV
14006017	KJV
14006021	KJV
14006023	KJV
14006025	KJV
14006027	KJV
14006031	KJV
14006033	KJV
14006035	KJV
14006039	KJV
14007001	KJV
14007003	KJV
14007007	KJV
14007010	KJV
14007018	KJV
14008001	KJV
14008002	KJV
14008006	KJV
14008010	KJV
14008011	KJV
14008013	KJV
14008015	KJV
14008016	KJV
14009001	KJV
14009008	KJV
14009012	KJV
14009014	KJV
14009021	KJV
14009028	KJV
14010001	KJV
14010005	KJV
14010011	KJV
14010015	KJV
14011001	KJV
14011004	KJV
14011012	KJV
14011017	KJV
14012001	KJV
14012004	KJV
14012008	KJV
14012012	KJV
14012014	KJV
14013001	KJV
14013003	KJV
14013012	KJV
14014001	KJV
14014008	KJV
14015001	KJV
14015007	KJV
14015015	KJV
14016001	KJV
14016006	KJV
14016010	KJV
14017001	KJV
14017006	KJV
14017009	KJV
14017011	KJV
14018001	KJV
14018003	KJV
14018011	KJV
14018022	KJV
14018027	KJV
14019001	KJV
14019003	KJV
14019007	KJV
14020001	KJV
14020004	KJV
14020013	KJV
14020019	KJV
14020023	KJV
14020030	KJV
14020034	KJV
14021001	KJV
14021007	KJV
14021010	KJV
14021015	KJV
14021017	KJV
14022001	KJV
14022006	KJV
14022009	KJV
14023001	KJV
14023007	KJV
14023011	KJV
14023015	KJV
14024001	KJV
14024003	KJV
14024007	KJV
14024014	KJV
14024019	KJV
14024022	KJV
14024024	KJV
14025001	KJV
14025004	KJV
14025013	KJV
14025016	KJV
14025019	KJV
14025024	KJV
14026001	KJV
14026005	KJV
14026015	KJV
14026021	KJV
14027001	KJV
14027006	KJV
14028001	KJV
14028004	KJV
14028007	KJV
14028015	KJV
14028021	KJV
14028025	KJV
14029001	KJV
14029002	KJV
14029011	KJV
14029015	KJV
14029019	KJV
14029024	KJV
14029028	KJV
14029030	KJV
14030001	KJV
14030009	KJV
14030012	KJV
14030022	KJV
14031001	KJV
14031004	KJV
14031010	KJV
14031019	KJV
14032001	KJV
14032008	KJV
14032015	KJV
14032020	KJV
14032023	KJV
14032026	KJV
14032031	KJV
14033001	KJV
14033002	KJV
14033009	KJV
14033013	KJV
14033017	KJV
14033020	KJV
14034001	KJV
14034002	KJV
14034013	KJV
14034021	KJV
14034028	KJV
14035001	KJV
14035006	KJV
14035009	KJV
14035015	KJV
14035019	KJV
14035025	KJV
14036001	KJV
14036004	KJV
14036008	KJV
14036010	KJV
14036016	KJV
14036021	KJV
15001001	KJV
15001004	KJV
15002001	KJV
15002002	KJV
15002035	KJV
15002039	KJV
15002042	KJV
15002054	KJV
15002058	KJV
15002063	KJV
15002067	KJV
15002069	KJV
15003001	KJV
15003007	KJV
15004001	KJV
15004006	KJV
15004010	KJV
15004016	KJV
15004022	KJV
15005001	KJV
15005005	KJV
15006001	KJV
15006005	KJV
15006012	KJV
15006015	KJV
15006018	KJV
15007001	KJV
15007010	KJV
15007026	KJV
15008001	KJV
15008014	KJV
15008020	KJV
15008023	KJV
15008030	KJV
15008032	KJV
15008034	KJV
15009001	KJV
15009004	KJV
15010001	KJV
15010005	KJV
15010008	KJV
15010015	KJV
15010017	KJV
15010022	KJV
15010023	KJV
15010024	KJV
16001001	KJV
16001003	KJV
16002001	KJV
16002008	KJV
16002011	KJV
16002016	KJV
16002018	KJV
16003001	KJV
16003005	KJV
16003012	KJV
16003014	KJV
16003027	KJV
16004001	KJV
16004006	KJV
16004008	KJV
16004014	KJV
16004020	KJV
16005001	KJV
16005005	KJV
16005013	KJV
16006001	KJV
16006009	KJV
16006014	KJV
16007001	KJV
16007004	KJV
16007007	KJV
16007038	KJV
16007042	KJV
16007045	KJV
16007056	KJV
16007060	KJV
16007065	KJV
16007069	KJV
16007072	KJV
16008001	KJV
16008008	KJV
16008012	KJV
16008015	KJV
16009001	KJV
16009004	KJV
16009015	KJV
16009025	KJV
16009031	KJV
16010001	KJV
16010027	KJV
16010031	KJV
16011001	KJV
16011002	KJV
16011006	KJV
16011009	KJV
16011014	KJV
16011018	KJV
16011019	KJV
16011021	KJV
16011024	KJV
16012001	KJV
16012007	KJV
16012011	KJV
16012021	KJV
16012026	KJV
16012030	KJV
16012037	KJV
16012043	KJV
16013001	KJV
16013003	KJV
16013009	KJV
16013014	KJV
16013018	KJV
16013022	KJV
16013027	KJV
16013029	KJV
17001001	KJV
17001008	KJV
17001012	KJV
17002001	KJV
17002004	KJV
17002007	KJV
17002011	KJV
17002015	KJV
17002018	KJV
17002020	KJV
17003001	KJV
17003006	KJV
17003011	KJV
17004001	KJV
17004003	KJV
17004008	KJV
17004012	KJV
17004014	KJV
17005001	KJV
17005004	KJV
17005008	KJV
17006001	KJV
17006003	KJV
17006009	KJV
17007001	KJV
17007004	KJV
17007006	KJV
17008001	KJV
17008002	KJV
17008008	KJV
17008014	KJV
17009001	KJV
17009010	KJV
17009019	KJV
17009025	KJV
17009028	KJV
17010001	KJV
18001001	KJV
18001005	KJV
18001012	KJV
18001019	KJV
18002001	KJV
18002006	KJV
18002010	KJV
18003001	KJV
18004001	KJV
18006001	KJV
18008001	KJV
18009001	KJV
18011001	KJV
18012001	KJV
18015001	KJV
18016001	KJV
18018001	KJV
18019001	KJV
18020001	KJV
18021001	KJV
18022001	KJV
18023001	KJV
18025001	KJV
18026001	KJV
18027001	KJV
18029001	KJV
18031040	KJV
18032001	KJV
18032005	KJV
18034001	KJV
18035001	KJV
18036001	KJV
18038001	KJV
18040002	KJV
18040005	KJV
18042001	KJV
18042006	KJV
20001001	KJV
20010001	KJV
20025001	KJV
20030001	KJV
20031001	KJV
21001001	KJV
21001011	KJV
21002001	KJV
21002011	KJV
21002017	KJV
21002023	KJV
21003001	KJV
21003015	KJV
21004001	KJV
21004003	KJV
21004006	KJV
21004012	KJV
21005001	KJV
21005007	KJV
21005009	KJV
21005012	KJV
21005017	KJV
21006001	KJV
21006006	KJV
21006009	KJV
21007001	KJV
21007004	KJV
21007007	KJV
21007010	KJV
21007014	KJV
21007018	KJV
21007022	KJV
21008001	KJV
21008008	KJV
21008013	KJV
21008015	KJV
21009001	KJV
21009001	KJV
21009003	KJV
21009006	KJV
21009010	KJV
21009012	KJV
21010001	KJV
21010007	KJV
21010011	KJV
21010015	KJV
21011001	KJV
21011008	KJV
21012001	KJV
21012010	KJV
21012012	KJV
22001001	KJV
23001001	KJV
23001009	KJV
23001017	KJV
23001020	KJV
23001023	KJV
23002001	KJV
23002004	KJV
23002009	KJV
23002018	KJV
23003001	KJV
23003007	KJV
23003015	KJV
23004001	KJV
23005001	KJV
23005002	KJV
23005007	KJV
23005010	KJV
23005017	KJV
23005019	KJV
23005020	KJV
23005024	KJV
23006001	KJV
23006004	KJV
23006008	KJV
23007001	KJV
23007002	KJV
23007009	KJV
23007017	KJV
23007019	KJV
23007020	KJV
23007022	KJV
23008001	KJV
23008004	KJV
23008008	KJV
23008010	KJV
23008015	KJV
23008018	KJV
23009001	KJV
23009007	KJV
23009012	KJV
23009017	KJV
23010001	KJV
23010004	KJV
23010011	KJV
23010014	KJV
23010019	KJV
23010023	KJV
23010027	KJV
23010032	KJV
23011001	KJV
23011005	KJV
23011009	KJV
23011010	KJV
23011011	KJV
23012001	KJV
23012002	KJV
23013001	KJV
23013005	KJV
23013008	KJV
23013016	KJV
23014001	KJV
23014002	KJV
23014008	KJV
23014011	KJV
23014015	KJV
23014019	KJV
23014021	KJV
23014023	KJV
23014027	KJV
23014028	KJV
23014030	KJV
23015001	KJV
23015001	KJV
23015003	KJV
23015006	KJV
23016001	KJV
23016005	KJV
23016008	KJV
23016012	KJV
23017001	KJV
23017001	KJV
23017003	KJV
23017006	KJV
23017009	KJV
23017011	KJV
23018001	KJV
23018003	KJV
23019001	KJV
23019001	KJV
23019004	KJV
23019010	KJV
23019015	KJV
23019017	KJV
23019018	KJV
23019022	KJV
23019023	KJV
23020001	KJV
23021001	KJV
23021001	KJV
23021005	KJV
23021009	KJV
23021010	KJV
23021011	KJV
23021012	KJV
23021013	KJV
23022001	KJV
23022001	KJV
23022005	KJV
23022011	KJV
23022014	KJV
23023001	KJV
23023001	KJV
23023007	KJV
23023009	KJV
23023014	KJV
23023016	KJV
23024001	KJV
23024006	KJV
23024016	KJV
23024020	KJV
23025001	KJV
23025005	KJV
23025008	KJV
23026001	KJV
23026006	KJV
23026010	KJV
23026015	KJV
23026019	KJV
23027001	KJV
23027001	KJV
23027006	KJV
23027011	KJV
23027012	KJV
23028001	KJV
23028006	KJV
23028008	KJV
23028013	KJV
23028017	KJV
23028022	KJV
23029001	KJV
23029004	KJV
23029008	KJV
23029012	KJV
23029014	KJV
23029016	KJV
23029021	KJV
23030001	KJV
23030005	KJV
23030007	KJV
23030011	KJV
23030014	KJV
23030017	KJV
23030022	KJV
23030026	KJV
23031001	KJV
23031003	KJV
23031005	KJV
23032001	KJV
23032008	KJV
23032015	KJV
23033001	KJV
23033002	KJV
23033004	KJV
23033006	KJV
23033009	KJV
23033012	KJV
23033016	KJV
23034001	KJV
23034004	KJV
23034007	KJV
23034012	KJV
23034015	KJV
23035001	KJV
23035002	KJV
23035004	KJV
23035007	KJV
23036001	KJV
23036003	KJV
23036010	KJV
23036012	KJV
23036020	KJV
23036021	KJV
23037001	KJV
23037004	KJV
23037007	KJV
23037013	KJV
23037020	KJV
23037025	KJV
23037029	KJV
23037032	KJV
23037035	KJV
23038001	KJV
23038008	KJV
23038020	KJV
23038021	KJV
23039001	KJV
23039002	KJV
23039004	KJV
23040001	KJV
23040002	KJV
23040005	KJV
23040008	KJV
23040011	KJV
23040017	KJV
23040026	KJV
23041001	KJV
23041007	KJV
23041016	KJV
23041020	KJV
23041024	KJV
23042001	KJV
23042004	KJV
23042009	KJV
23042013	KJV
23042017	KJV
23042022	KJV
23043001	KJV
23043007	KJV
23043013	KJV
23043021	KJV
23043024	KJV
23044001	KJV
23044005	KJV
23044008	KJV
23044011	KJV
23044017	KJV
23044020	KJV
23044023	KJV
23045001	KJV
23045007	KJV
23045008	KJV
23045010	KJV
23045013	KJV
23045017	KJV
23045019	KJV
23046001	KJV
23046002	KJV
23046007	KJV
23046011	KJV
23047001	KJV
23047007	KJV
23047011	KJV
23048001	KJV
23048011	KJV
23048016	KJV
23048019	KJV
23049001	KJV
23049004	KJV
23049006	KJV
23049007	KJV
23049013	KJV
23049021	KJV
23049023	KJV
23050001	KJV
23050003	KJV
23050009	KJV
23051001	KJV
23051003	KJV
23051006	KJV
23051008	KJV
23051011	KJV
23051016	KJV
23051020	KJV
23052001	KJV
23052003	KJV
23052006	KJV
23052010	KJV
23052012	KJV
23053001	KJV
23053003	KJV
23053006	KJV
23053009	KJV
23054001	KJV
23054003	KJV
23054006	KJV
23054010	KJV
23054014	KJV
23055001	KJV
23055005	KJV
23055009	KJV
23056001	KJV
23056002	KJV
23056005	KJV
23057001	KJV
23057002	KJV
23057010	KJV
23057014	KJV
23058001	KJV
23058005	KJV
23058008	KJV
23058012	KJV
23059001	KJV
23059008	KJV
23059011	KJV
23059015	KJV
23059019	KJV
23060001	KJV
23060003	KJV
23060009	KJV
23060014	KJV
23060018	KJV
23061001	KJV
23061003	KJV
23061006	KJV
23061009	KJV
23062001	KJV
23062003	KJV
23062005	KJV
23062009	KJV
23063001	KJV
23063006	KJV
23063010	KJV
23063014	KJV
23064001	KJV
23064004	KJV
23064007	KJV
23065001	KJV
23065007	KJV
23065012	KJV
23065016	KJV
23066001	KJV
23066004	KJV
23066009	KJV
23066014	KJV
23066017	KJV
23066021	KJV
24001001	KJV
24001003	KJV
24001010	KJV
24001012	KJV
24002001	KJV
24002003	KJV
24002008	KJV
24002013	KJV
24002019	KJV
24002025	KJV
24002028	KJV
24002032	KJV
24003001	KJV
24003005	KJV
24003010	KJV
24003013	KJV
24003018	KJV
24003020	KJV
24003022	KJV
24004001	KJV
24004002	KJV
24004004	KJV
24004008	KJV
24004012	KJV
24004018	KJV
24004022	KJV
24004026	KJV
24005001	KJV
24005003	KJV
24005006	KJV
24005009	KJV
24005013	KJV
24005017	KJV
24005019	KJV
24005029	KJV
24006001	KJV
24006005	KJV
24006008	KJV
24006015	KJV
24006021	KJV
24006023	KJV
24007001	KJV
24007007	KJV
24007011	KJV
24007014	KJV
24007015	KJV
24007019	KJV
24007020	KJV
24007026	KJV
24007028	KJV
24008001	KJV
24008003	KJV
24008007	KJV
24008013	KJV
24008017	KJV
24009001	KJV
24009003	KJV
24009006	KJV
24009009	KJV
24009012	KJV
24009016	KJV
24009022	KJV
24009024	KJV
24010001	KJV
24010005	KJV
24010010	KJV
24010011	KJV
24010016	KJV
24010018	KJV
24010022	KJV
24011001	KJV
24011005	KJV
24011008	KJV
24011014	KJV
24011017	KJV
24012001	KJV
24012004	KJV
24012006	KJV
24012013	KJV
24013001	KJV
24013007	KJV
24013011	KJV
24013014	KJV
24013017	KJV
24013019	KJV
24014001	KJV
24014001	KJV
24014006	KJV
24014009	KJV
24014012	KJV
24014018	KJV
24015001	KJV
24015004	KJV
24015009	KJV
24015014	KJV
24015018	KJV
24016001	KJV
24016004	KJV
24016009	KJV
24016013	KJV
24016015	KJV
24016018	KJV
24016020	KJV
24017001	KJV
24017003	KJV
24017004	KJV
24017008	KJV
24017011	KJV
24017018	KJV
24017023	KJV
24018001	KJV
24018004	KJV
24018012	KJV
24018017	KJV
24018018	KJV
24019001	KJV
24019009	KJV
24019013	KJV
24020001	KJV
24020006	KJV
24020013	KJV
24021001	KJV
24021002	KJV
24021007	KJV
24021010	KJV
24021012	KJV
24022001	KJV
24022009	KJV
24022012	KJV
24022019	KJV
24022023	KJV
24022027	KJV
24023001	KJV
24023004	KJV
24023008	KJV
24023012	KJV
24023015	KJV
24023022	KJV
24023031	KJV
24023032	KJV
24024001	KJV
24024003	KJV
24024007	KJV
24025001	KJV
24025011	KJV
24025014	KJV
24025026	KJV
24025029	KJV
24025031	KJV
24025033	KJV
24026001	KJV
24026007	KJV
24026009	KJV
24026011	KJV
24026015	KJV
24026016	KJV
24026019	KJV
24027001	KJV
24027011	KJV
24027015	KJV
24028001	KJV
24028004	KJV
24028011	KJV
24029001	KJV
24029014	KJV
24029020	KJV
24029023	KJV
24029029	KJV
24030001	KJV
24030003	KJV
24030011	KJV
24030017	KJV
24030022	KJV
24031001	KJV
24031006	KJV
24031009	KJV
24031014	KJV
24031017	KJV
24031020	KJV
24031022	KJV
24031026	KJV
24031030	KJV
24031034	KJV
24031037	KJV
24032001	KJV
24032005	KJV
24032015	KJV
24032025	KJV
24032035	KJV
24033001	KJV
24033009	KJV
24033011	KJV
24033013	KJV
24033018	KJV
24033022	KJV
24034001	KJV
24034005	KJV
24034007	KJV
24034011	KJV
24034016	KJV
24035001	KJV
24035002	KJV
24035005	KJV
24035011	KJV
24035017	KJV
24036001	KJV
24036003	KJV
24036008	KJV
24036010	KJV
24036019	KJV
24036026	KJV
24036031	KJV
24037001	KJV
24037002	KJV
24037005	KJV
24037010	KJV
24037015	KJV
24037020	KJV
24038001	KJV
24038003	KJV
24038006	KJV
24038013	KJV
24038016	KJV
24038018	KJV
24038023	KJV
24039001	KJV
24039003	KJV
24039010	KJV
24039014	KJV
24040001	KJV
24040006	KJV
24040010	KJV
24040012	KJV
24040015	KJV
24041001	KJV
24041003	KJV
24041006	KJV
24041009	KJV
24041010	KJV
24041015	KJV
24042001	KJV
24042003	KJV
24042004	KJV
24042006	KJV
24042017	KJV
24043001	KJV
24043003	KJV
24043007	KJV
24044001	KJV
24044010	KJV
24044014	KJV
24044019	KJV
24044023	KJV
24045001	KJV
24046001	KJV
24046002	KJV
24046006	KJV
24046009	KJV
24046012	KJV
24046016	KJV
24046018	KJV
24046019	KJV
24046023	KJV
24046026	KJV
24047001	KJV
24048001	KJV
24048002	KJV
24048006	KJV
24048010	KJV
24048013	KJV
24048017	KJV
24048024	KJV
24048028	KJV
24048033	KJV
24048036	KJV
24048039	KJV
24048044	KJV
24049001	KJV
24049002	KJV
24049006	KJV
24049011	KJV
24049013	KJV
24049019	KJV
24049022	KJV
24049027	KJV
24049030	KJV
24049033	KJV
24050001	KJV
24050003	KJV
24050005	KJV
24050007	KJV
24050010	KJV
24050013	KJV
24050016	KJV
24050020	KJV
24050025	KJV
24050028	KJV
24050030	KJV
24050032	KJV
24050034	KJV
24050038	KJV
24050040	KJV
24050043	KJV
24051001	KJV
24051005	KJV
24051010	KJV
24051014	KJV
24051019	KJV
24051024	KJV
24051026	KJV
24051029	KJV
24051033	KJV
24051037	KJV
24051040	KJV
24051044	KJV
24051049	KJV
24051053	KJV
24051058	KJV
24051064	KJV
24052001	KJV
24052003	KJV
24052011	KJV
24052016	KJV
24052023	KJV
24052027	KJV
24052030	KJV
26001001	KJV
26001003	KJV
26001014	KJV
26001021	KJV
26001025	KJV
26002001	KJV
26002007	KJV
26002008	KJV
26003001	KJV
26003003	KJV
26003011	KJV
26003015	KJV
26003021	KJV
26004001	KJV
26004003	KJV
26004004	KJV
26004008	KJV
26005001	KJV
26005004	KJV
26005013	KJV
26006001	KJV
26006007	KJV
26006010	KJV
26007001	KJV
26007004	KJV
26007009	KJV
26007013	KJV
26007022	KJV
26008001	KJV
26008004	KJV
26008006	KJV
26008012	KJV
26009001	KJV
26009004	KJV
26009008	KJV
26009009	KJV
26010001	KJV
26010002	KJV
26010008	KJV
26010014	KJV
26010017	KJV
26010019	KJV
26011001	KJV
26011004	KJV
26011013	KJV
26011021	KJV
26012001	KJV
26012007	KJV
26012016	KJV
26012020	KJV
26012025	KJV
26013001	KJV
26013007	KJV
26013008	KJV
26013009	KJV
26013016	KJV
26013019	KJV
26014001	KJV
26014005	KJV
26014006	KJV
26014011	KJV
26014020	KJV
26015001	KJV
26016001	KJV
26016005	KJV
26016014	KJV
26016022	KJV
26016029	KJV
26016034	KJV
26016043	KJV
26016052	KJV
26016059	KJV
26017001	KJV
26017006	KJV
26017010	KJV
26017021	KJV
26018001	KJV
26018004	KJV
26018009	KJV
26018013	KJV
26018018	KJV
26018020	KJV
26018023	KJV
26019001	KJV
26019009	KJV
26020001	KJV
26020009	KJV
26020017	KJV
26020026	KJV
26020029	KJV
26020032	KJV
26020039	KJV
26020044	KJV
26021001	KJV
26021007	KJV
26021013	KJV
26021017	KJV
26021023	KJV
26021027	KJV
26022001	KJV
26022005	KJV
26022012	KJV
26022022	KJV
26023001	KJV
26023004	KJV
26023008	KJV
26023010	KJV
26023021	KJV
26023027	KJV
26023029	KJV
26023035	KJV
26023045	KJV
26024001	KJV
26024005	KJV
26024008	KJV
26024014	KJV
26024018	KJV
26024024	KJV
26025001	KJV
26025007	KJV
26025011	KJV
26025014	KJV
26026001	KJV
26026006	KJV
26026007	KJV
26026014	KJV
26026018	KJV
26027001	KJV
26027011	KJV
26027025	KJV
26028001	KJV
26028010	KJV
26028019	KJV
26028024	KJV
26029001	KJV
26029007	KJV
26029012	KJV
26029016	KJV
26029020	KJV
26030001	KJV
26030005	KJV
26030009	KJV
26030012	KJV
26030019	KJV
26031001	KJV
26031009	KJV
26031014	KJV
26031017	KJV
26032001	KJV
26032002	KJV
26032008	KJV
26032010	KJV
26032016	KJV
26032021	KJV
26032023	KJV
26032025	KJV
26032030	KJV
26033001	KJV
26033006	KJV
26033009	KJV
26033011	KJV
26033012	KJV
26033016	KJV
26033020	KJV
26033022	KJV
26033029	KJV
26034001	KJV
26034006	KJV
26034010	KJV
26034016	KJV
26034019	KJV
26034024	KJV
26035001	KJV
26035009	KJV
26036001	KJV
26036007	KJV
26036015	KJV
26036019	KJV
26036021	KJV
26036032	KJV
26036036	KJV
26037001	KJV
26037006	KJV
26037010	KJV
26037014	KJV
26037023	KJV
26038001	KJV
26038006	KJV
26038009	KJV
26038012	KJV
26038013	KJV
26038016	KJV
26039001	KJV
26039010	KJV
26039016	KJV
26039020	KJV
26039024	KJV
26040001	KJV
26040004	KJV
26040005	KJV
26040016	KJV
26040019	KJV
26040023	KJV
26040027	KJV
26040031	KJV
26040034	KJV
26040037	KJV
26040038	KJV
26040041	KJV
26040043	KJV
26040047	KJV
26041001	KJV
26041004	KJV
26041011	KJV
26041014	KJV
26041017	KJV
26041020	KJV
26042001	KJV
26042009	KJV
26042012	KJV
26042014	KJV
26043001	KJV
26043004	KJV
26043009	KJV
26043012	KJV
26043016	KJV
26043017	KJV
26044001	KJV
26044003	KJV
26044008	KJV
26044014	KJV
26044027	KJV
26045001	KJV
26045006	KJV
26045008	KJV
26045012	KJV
26045017	KJV
26045020	KJV
26046001	KJV
26046005	KJV
26046008	KJV
26046012	KJV
26046015	KJV
26046018	KJV
26046020	KJV
26047001	KJV
26047002	KJV
26047005	KJV
26047012	KJV
26047014	KJV
26047020	KJV
26048001	KJV
26048007	KJV
26048012	KJV
26048014	KJV
26048020	KJV
26048029	KJV
27001001	KJV
27001002	KJV
27001007	KJV
27001010	KJV
27001013	KJV
27001016	KJV
27002001	KJV
27002003	KJV
27002006	KJV
27002009	KJV
27002013	KJV
27002016	KJV
27002023	KJV
27002024	KJV
27002026	KJV
27002030	KJV
27002035	KJV
27002045	KJV
27002047	KJV
27003001	KJV
27003007	KJV
27003012	KJV
27003015	KJV
27003018	KJV
27003023	KJV
27003025	KJV
27003027	KJV
27004001	KJV
27004003	KJV
27004007	KJV
27004018	KJV
27004027	KJV
27004033	KJV
27005001	KJV
27005004	KJV
27005007	KJV
27005009	KJV
27005012	KJV
27005016	KJV
27005019	KJV
27005024	KJV
27005029	KJV
27006001	KJV
27006003	KJV
27006009	KJV
27006011	KJV
27006013	KJV
27006015	KJV
27006018	KJV
27006020	KJV
27006023	KJV
27006024	KJV
27006027	KJV
27007001	KJV
27007008	KJV
27007012	KJV
27007014	KJV
27007022	KJV
27007027	KJV
27008001	KJV
27008004	KJV
27008008	KJV
27008014	KJV
27008017	KJV
27009001	KJV
27009002	KJV
27009015	KJV
27009019	KJV
27009023	KJV
27010001	KJV
27010006	KJV
27010009	KJV
27010011	KJV
27010017	KJV
27010019	KJV
27011001	KJV
27011001	KJV
27011004	KJV
27011006	KJV
27011019	KJV
27011028	KJV
27011035	KJV
27011039	KJV
27012001	KJV
27012004	KJV
27012008	KJV
28001001	KJV
28001001	KJV
28001009	KJV
28002001	KJV
28002007	KJV
28002013	KJV
28002018	KJV
28003001	KJV
28003003	KJV
28004001	KJV
28004005	KJV
28004010	KJV
28004014	KJV
28005001	KJV
28005002	KJV
28005007	KJV
28005009	KJV
28006001	KJV
28006003	KJV
28006006	KJV
28006010	KJV
28007001	KJV
28007007	KJV
28008001	KJV
28008002	KJV
28008004	KJV
28008006	KJV
28008010	KJV
28009001	KJV
28009004	KJV
28009009	KJV
28009014	KJV
28010001	KJV
28010003	KJV
28010006	KJV
28010008	KJV
28010011	KJV
28010013	KJV
28011001	KJV
28011002	KJV
28011004	KJV
28011007	KJV
28011011	KJV
28012001	KJV
28012001	KJV
28012006	KJV
28012009	KJV
28013001	KJV
28013003	KJV
